ie_folder,mms_id,book_title,image_path,page,illustration_type,confidence,nearest_place,nearest_place_page,page_distance,is_med_location,match_method,book_destinations,full_route,med_segment
IE63428826,992860740101488,Voyages en Orient,IE63428826/REP63428827/FL63428828_KULGB033450_00000001.jpg,1,folded_leaflet,0.23395463824272156,Palestine,241,240,True,book_destination,Palestine,Italy → Netherlands → Syria → Spain → Greece → Turkey → Cyprus → France → India → Algeria → Malta → Germany → Egypt → Persia → England → China → Austria → Palestine → Lebanon,Italy → Syria → Spain → Greece → Turkey → Cyprus → France → Algeria → Malta → Egypt → Palestine → Lebanon
IE63428826,992860740101488,Voyages en Orient,IE63428826/REP63428827/FL63428832_KULGB033450_00000005.jpg,5,title_page,0.2708889842033386,Palestine,241,236,True,book_destination,Palestine,Italy → Netherlands → Syria → Spain → Greece → Turkey → Cyprus → France → India → Algeria → Malta → Germany → Egypt → Persia → England → China → Austria → Palestine → Lebanon,Italy → Syria → Spain → Greece → Turkey → Cyprus → France → Algeria → Malta → Egypt → Palestine → Lebanon
IE63428826,992860740101488,Voyages en Orient,IE63428826/REP63428827/FL63428834_KULGB033450_00000007.jpg,7,frontispice,0.25524914264678955,Palestine,241,234,True,book_destination,Palestine,Italy → Netherlands → Syria → Spain → Greece → Turkey → Cyprus → France → India → Algeria → Malta → Germany → Egypt → Persia → England → China → Austria → Palestine → Lebanon,Italy → Syria → Spain → Greece → Turkey → Cyprus → France → Algeria → Malta → Egypt → Palestine → Lebanon
IE63428826,992860740101488,Voyages en Orient,IE63428826/REP63428827/FL63428835_KULGB033450_00000008.jpg,8,frontispice,0.27939683198928833,Palestine,241,233,True,book_destination,Palestine,Italy → Netherlands → Syria → Spain → Greece → Turkey → Cyprus → France → India → Algeria → Malta → Germany → Egypt → Persia → England → China → Austria → Palestine → Lebanon,Italy → Syria → Spain → Greece → Turkey → Cyprus → France → Algeria → Malta → Egypt → Palestine → Lebanon
IE63428826,992860740101488,Voyages en Orient,IE63428826/REP63428827/FL63428836_KULGB033450_00000009.jpg,9,frontispice,0.27872565388679504,Palestine,241,232,True,book_destination,Palestine,Italy → Netherlands → Syria → Spain → Greece → Turkey → Cyprus → France → India → Algeria → Malta → Germany → Egypt → Persia → England → China → Austria → Palestine → Lebanon,Italy → Syria → Spain → Greece → Turkey → Cyprus → France → Algeria → Malta → Egypt → Palestine → Lebanon
IE63428826,992860740101488,Voyages en Orient,IE63428826/REP63428827/FL63428837_KULGB033450_00000010.jpg,10,title_page,0.286401629447937,Palestine,241,231,True,book_destination,Palestine,Italy → Netherlands → Syria → Spain → Greece → Turkey → Cyprus → France → India → Algeria → Malta → Germany → Egypt → Persia → England → China → Austria → Palestine → Lebanon,Italy → Syria → Spain → Greece → Turkey → Cyprus → France → Algeria → Malta → Egypt → Palestine → Lebanon
IE63428826,992860740101488,Voyages en Orient,IE63428826/REP63428827/FL63428858_KULGB033450_00000031.jpg,31,frontispice,0.2898055613040924,Palestine,241,210,True,book_destination,Palestine,Italy → Netherlands → Syria → Spain → Greece → Turkey → Cyprus → France → India → Algeria → Malta → Germany → Egypt → Persia → England → China → Austria → Palestine → Lebanon,Italy → Syria → Spain → Greece → Turkey → Cyprus → France → Algeria → Malta → Egypt → Palestine → Lebanon
IE63428826,992860740101488,Voyages en Orient,IE63428826/REP63428827/FL63428859_KULGB033450_00000032.jpg,32,frontispice,0.271920382976532,Palestine,241,209,True,book_destination,Palestine,Italy → Netherlands → Syria → Spain → Greece → Turkey → Cyprus → France → India → Algeria → Malta → Germany → Egypt → Persia → England → China → Austria → Palestine → Lebanon,Italy → Syria → Spain → Greece → Turkey → Cyprus → France → Algeria → Malta → Egypt → Palestine → Lebanon
IE63428826,992860740101488,Voyages en Orient,IE63428826/REP63428827/FL63429009_KULGB033450_00000182.jpg,182,frontispice,0.2710123658180237,Palestine,241,59,True,book_destination,Palestine,Italy → Netherlands → Syria → Spain → Greece → Turkey → Cyprus → France → India → Algeria → Malta → Germany → Egypt → Persia → England → China → Austria → Palestine → Lebanon,Italy → Syria → Spain → Greece → Turkey → Cyprus → France → Algeria → Malta → Egypt → Palestine → Lebanon
IE63428826,992860740101488,Voyages en Orient,IE63428826/REP63428827/FL63429053_KULGB033450_00000226.jpg,226,frontispice,0.28602051734924316,Palestine,241,15,True,book_destination,Palestine,Italy → Netherlands → Syria → Spain → Greece → Turkey → Cyprus → France → India → Algeria → Malta → Germany → Egypt → Persia → England → China → Austria → Palestine → Lebanon,Italy → Syria → Spain → Greece → Turkey → Cyprus → France → Algeria → Malta → Egypt → Palestine → Lebanon
IE63428826,992860740101488,Voyages en Orient,IE63428826/REP63428827/FL63429066_KULGB033450_00000239.jpg,239,frontispice,0.2739301919937134,Palestine,241,2,True,book_destination,Palestine,Italy → Netherlands → Syria → Spain → Greece → Turkey → Cyprus → France → India → Algeria → Malta → Germany → Egypt → Persia → England → China → Austria → Palestine → Lebanon,Italy → Syria → Spain → Greece → Turkey → Cyprus → France → Algeria → Malta → Egypt → Palestine → Lebanon
IE63428826,992860740101488,Voyages en Orient,IE63428826/REP63428827/FL63429068_KULGB033450_00000241.jpg,241,frontispice,0.2498801350593567,Palestine,241,0,True,book_destination,Palestine,Italy → Netherlands → Syria → Spain → Greece → Turkey → Cyprus → France → India → Algeria → Malta → Germany → Egypt → Persia → England → China → Austria → Palestine → Lebanon,Italy → Syria → Spain → Greece → Turkey → Cyprus → France → Algeria → Malta → Egypt → Palestine → Lebanon
IE63428826,992860740101488,Voyages en Orient,IE63428826/REP63428827/FL63429098_KULGB033450_00000271.jpg,271,frontispice,0.25955042243003845,Palestine,241,30,True,book_destination,Palestine,Italy → Netherlands → Syria → Spain → Greece → Turkey → Cyprus → France → India → Algeria → Malta → Germany → Egypt → Persia → England → China → Austria → Palestine → Lebanon,Italy → Syria → Spain → Greece → Turkey → Cyprus → France → Algeria → Malta → Egypt → Palestine → Lebanon
IE63428826,992860740101488,Voyages en Orient,IE63428826/REP63428827/FL63429186_KULGB033450_00000359.jpg,359,frontispice,0.2854747474193573,Palestine,241,118,True,book_destination,Palestine,Italy → Netherlands → Syria → Spain → Greece → Turkey → Cyprus → France → India → Algeria → Malta → Germany → Egypt → Persia → England → China → Austria → Palestine → Lebanon,Italy → Syria → Spain → Greece → Turkey → Cyprus → France → Algeria → Malta → Egypt → Palestine → Lebanon
IE63428826,992860740101488,Voyages en Orient,IE63428826/REP63428827/FL63429262_KULGB033450_00000435.jpg,435,frontispice,0.2686086893081665,Palestine,241,194,True,book_destination,Palestine,Italy → Netherlands → Syria → Spain → Greece → Turkey → Cyprus → France → India → Algeria → Malta → Germany → Egypt → Persia → England → China → Austria → Palestine → Lebanon,Italy → Syria → Spain → Greece → Turkey → Cyprus → France → Algeria → Malta → Egypt → Palestine → Lebanon
IE63428826,992860740101488,Voyages en Orient,IE63428826/REP63428827/FL63429344_KULGB033450_00000517.jpg,517,frontispice,0.2653345763683319,Palestine,241,276,True,book_destination,Palestine,Italy → Netherlands → Syria → Spain → Greece → Turkey → Cyprus → France → India → Algeria → Malta → Germany → Egypt → Persia → England → China → Austria → Palestine → Lebanon,Italy → Syria → Spain → Greece → Turkey → Cyprus → France → Algeria → Malta → Egypt → Palestine → Lebanon
IE63428826,992860740101488,Voyages en Orient,IE63428826/REP63428827/FL63429345_KULGB033450_00000518.jpg,518,frontispice,0.24878177046775818,Palestine,241,277,True,book_destination,Palestine,Italy → Netherlands → Syria → Spain → Greece → Turkey → Cyprus → France → India → Algeria → Malta → Germany → Egypt → Persia → England → China → Austria → Palestine → Lebanon,Italy → Syria → Spain → Greece → Turkey → Cyprus → France → Algeria → Malta → Egypt → Palestine → Lebanon
IE63428826,992860740101488,Voyages en Orient,IE63428826/REP63428827/FL63429349_KULGB033450_00000522.jpg,522,folded_leaflet,0.24302782118320465,Palestine,241,281,True,book_destination,Palestine,Italy → Netherlands → Syria → Spain → Greece → Turkey → Cyprus → France → India → Algeria → Malta → Germany → Egypt → Persia → England → China → Austria → Palestine → Lebanon,Italy → Syria → Spain → Greece → Turkey → Cyprus → France → Algeria → Malta → Egypt → Palestine → Lebanon
IE63424317,992860750101488,Souvenirs de mon pèlerinage en Terre-sainte {dollar}b caravane de 1878,IE63424317/REP63424318/FL63424319_KULGB033446_00000001.jpg,1,engraving,0.1854034811258316,Palestine,66,65,True,book_destination,Palestine,France → China → Egypt → Palestine → Syria → Croatia → Spain → England → Malta → Austria → Lebanon → Italy → Greece → Russia → Cyprus → Turkey → Persia → India,France → Egypt → Palestine → Syria → Croatia → Spain → Malta → Lebanon → Italy → Greece → Cyprus → Turkey
IE63424317,992860750101488,Souvenirs de mon pèlerinage en Terre-sainte {dollar}b caravane de 1878,IE63424317/REP63424318/FL63424320_KULGB033446_00000002.jpg,2,engraving,0.21667304635047913,Palestine,66,64,True,book_destination,Palestine,France → China → Egypt → Palestine → Syria → Croatia → Spain → England → Malta → Austria → Lebanon → Italy → Greece → Russia → Cyprus → Turkey → Persia → India,France → Egypt → Palestine → Syria → Croatia → Spain → Malta → Lebanon → Italy → Greece → Cyprus → Turkey
IE63424317,992860750101488,Souvenirs de mon pèlerinage en Terre-sainte {dollar}b caravane de 1878,IE63424317/REP63424318/FL63424321_KULGB033446_00000003.jpg,3,engraving,0.19461029767990112,Palestine,66,63,True,book_destination,Palestine,France → China → Egypt → Palestine → Syria → Croatia → Spain → England → Malta → Austria → Lebanon → Italy → Greece → Russia → Cyprus → Turkey → Persia → India,France → Egypt → Palestine → Syria → Croatia → Spain → Malta → Lebanon → Italy → Greece → Cyprus → Turkey
IE63424317,992860750101488,Souvenirs de mon pèlerinage en Terre-sainte {dollar}b caravane de 1878,IE63424317/REP63424318/FL63424323_KULGB033446_00000005.jpg,5,frontispice,0.2571503818035126,Palestine,66,61,True,book_destination,Palestine,France → China → Egypt → Palestine → Syria → Croatia → Spain → England → Malta → Austria → Lebanon → Italy → Greece → Russia → Cyprus → Turkey → Persia → India,France → Egypt → Palestine → Syria → Croatia → Spain → Malta → Lebanon → Italy → Greece → Cyprus → Turkey
IE63424317,992860750101488,Souvenirs de mon pèlerinage en Terre-sainte {dollar}b caravane de 1878,IE63424317/REP63424318/FL63424324_KULGB033446_00000006.jpg,6,title_page,0.2917424738407135,Palestine,66,60,True,book_destination,Palestine,France → China → Egypt → Palestine → Syria → Croatia → Spain → England → Malta → Austria → Lebanon → Italy → Greece → Russia → Cyprus → Turkey → Persia → India,France → Egypt → Palestine → Syria → Croatia → Spain → Malta → Lebanon → Italy → Greece → Cyprus → Turkey
IE63424317,992860750101488,Souvenirs de mon pèlerinage en Terre-sainte {dollar}b caravane de 1878,IE63424317/REP63424318/FL63424325_KULGB033446_00000007.jpg,7,title_page,0.26163679361343384,Palestine,66,59,True,book_destination,Palestine,France → China → Egypt → Palestine → Syria → Croatia → Spain → England → Malta → Austria → Lebanon → Italy → Greece → Russia → Cyprus → Turkey → Persia → India,France → Egypt → Palestine → Syria → Croatia → Spain → Malta → Lebanon → Italy → Greece → Cyprus → Turkey
IE63424317,992860750101488,Souvenirs de mon pèlerinage en Terre-sainte {dollar}b caravane de 1878,IE63424317/REP63424318/FL63424326_KULGB033446_00000008.jpg,8,title_page,0.2955694794654846,Palestine,66,58,True,book_destination,Palestine,France → China → Egypt → Palestine → Syria → Croatia → Spain → England → Malta → Austria → Lebanon → Italy → Greece → Russia → Cyprus → Turkey → Persia → India,France → Egypt → Palestine → Syria → Croatia → Spain → Malta → Lebanon → Italy → Greece → Cyprus → Turkey
IE63424317,992860750101488,Souvenirs de mon pèlerinage en Terre-sainte {dollar}b caravane de 1878,IE63424317/REP63424318/FL63424331_KULGB033446_00000013.jpg,13,frontispice,0.2600899338722229,Palestine,66,53,True,book_destination,Palestine,France → China → Egypt → Palestine → Syria → Croatia → Spain → England → Malta → Austria → Lebanon → Italy → Greece → Russia → Cyprus → Turkey → Persia → India,France → Egypt → Palestine → Syria → Croatia → Spain → Malta → Lebanon → Italy → Greece → Cyprus → Turkey
IE63424317,992860750101488,Souvenirs de mon pèlerinage en Terre-sainte {dollar}b caravane de 1878,IE63424317/REP63424318/FL63424431_KULGB033446_00000113.jpg,113,plan,0.28390923142433167,Palestine,66,47,True,book_destination,Palestine,France → China → Egypt → Palestine → Syria → Croatia → Spain → England → Malta → Austria → Lebanon → Italy → Greece → Russia → Cyprus → Turkey → Persia → India,France → Egypt → Palestine → Syria → Croatia → Spain → Malta → Lebanon → Italy → Greece → Cyprus → Turkey
IE63424317,992860750101488,Souvenirs de mon pèlerinage en Terre-sainte {dollar}b caravane de 1878,IE63424317/REP63424318/FL63424749_KULGB033446_00000431.jpg,431,nautical_chart,0.24307768046855927,Palestine,66,365,True,book_destination,Palestine,France → China → Egypt → Palestine → Syria → Croatia → Spain → England → Malta → Austria → Lebanon → Italy → Greece → Russia → Cyprus → Turkey → Persia → India,France → Egypt → Palestine → Syria → Croatia → Spain → Malta → Lebanon → Italy → Greece → Cyprus → Turkey
IE63424317,992860750101488,Souvenirs de mon pèlerinage en Terre-sainte {dollar}b caravane de 1878,IE63424317/REP63424318/FL63424758_KULGB033446_00000440.jpg,440,engraving,0.2233322113752365,Palestine,66,374,True,book_destination,Palestine,France → China → Egypt → Palestine → Syria → Croatia → Spain → England → Malta → Austria → Lebanon → Italy → Greece → Russia → Cyprus → Turkey → Persia → India,France → Egypt → Palestine → Syria → Croatia → Spain → Malta → Lebanon → Italy → Greece → Cyprus → Turkey
IE63424317,992860750101488,Souvenirs de mon pèlerinage en Terre-sainte {dollar}b caravane de 1878,IE63424317/REP63424318/FL63424759_KULGB033446_00000441.jpg,441,woodcut,0.2475316822528839,Palestine,66,375,True,book_destination,Palestine,France → China → Egypt → Palestine → Syria → Croatia → Spain → England → Malta → Austria → Lebanon → Italy → Greece → Russia → Cyprus → Turkey → Persia → India,France → Egypt → Palestine → Syria → Croatia → Spain → Malta → Lebanon → Italy → Greece → Cyprus → Turkey
IE63424317,992860750101488,Souvenirs de mon pèlerinage en Terre-sainte {dollar}b caravane de 1878,IE63424317/REP63424318/FL63424760_KULGB033446_00000442.jpg,442,engraving,0.22744804620742798,Palestine,66,376,True,book_destination,Palestine,France → China → Egypt → Palestine → Syria → Croatia → Spain → England → Malta → Austria → Lebanon → Italy → Greece → Russia → Cyprus → Turkey → Persia → India,France → Egypt → Palestine → Syria → Croatia → Spain → Malta → Lebanon → Italy → Greece → Cyprus → Turkey
IE63568377,993856090101488,Een reisje naar Rome en andere voorname steden van Italië in 1870,IE63568377/REP63568378/FL63568379_KULGB033416_00000001.jpg,1,woodcut,0.22982029616832733,Italy,37,36,True,book_destination,Italy,France → Italy → India → Egypt → Austria → Greece → Spain → Palestine → Syria → Croatia → Cyprus,France → Italy → Egypt → Greece → Spain → Palestine → Syria → Croatia → Cyprus
IE63568377,993856090101488,Een reisje naar Rome en andere voorname steden van Italië in 1870,IE63568377/REP63568378/FL63568381_KULGB033416_00000003.jpg,3,engraving,0.18980228900909424,Italy,37,34,True,book_destination,Italy,France → Italy → India → Egypt → Austria → Greece → Spain → Palestine → Syria → Croatia → Cyprus,France → Italy → Egypt → Greece → Spain → Palestine → Syria → Croatia → Cyprus
IE63568377,993856090101488,Een reisje naar Rome en andere voorname steden van Italië in 1870,IE63568377/REP63568378/FL63568383_KULGB033416_00000005.jpg,5,title_page,0.2931783199310303,Italy,37,32,True,book_destination,Italy,France → Italy → India → Egypt → Austria → Greece → Spain → Palestine → Syria → Croatia → Cyprus,France → Italy → Egypt → Greece → Spain → Palestine → Syria → Croatia → Cyprus
IE63568377,993856090101488,Een reisje naar Rome en andere voorname steden van Italië in 1870,IE63568377/REP63568378/FL63568384_KULGB033416_00000006.jpg,6,title_page,0.3299217224121094,Italy,37,31,True,book_destination,Italy,France → Italy → India → Egypt → Austria → Greece → Spain → Palestine → Syria → Croatia → Cyprus,France → Italy → Egypt → Greece → Spain → Palestine → Syria → Croatia → Cyprus
IE63568377,993856090101488,Een reisje naar Rome en andere voorname steden van Italië in 1870,IE63568377/REP63568378/FL63568385_KULGB033416_00000007.jpg,7,title_page,0.29645848274230957,Italy,37,30,True,book_destination,Italy,France → Italy → India → Egypt → Austria → Greece → Spain → Palestine → Syria → Croatia → Cyprus,France → Italy → Egypt → Greece → Spain → Palestine → Syria → Croatia → Cyprus
IE63568377,993856090101488,Een reisje naar Rome en andere voorname steden van Italië in 1870,IE63568377/REP63568378/FL63568386_KULGB033416_00000008.jpg,8,title_page,0.24430781602859497,Italy,37,29,True,book_destination,Italy,France → Italy → India → Egypt → Austria → Greece → Spain → Palestine → Syria → Croatia → Cyprus,France → Italy → Egypt → Greece → Spain → Palestine → Syria → Croatia → Cyprus
IE63568377,993856090101488,Een reisje naar Rome en andere voorname steden van Italië in 1870,IE63568377/REP63568378/FL63568389_KULGB033416_00000011.jpg,11,title_page,0.2966729402542114,Italy,37,26,True,book_destination,Italy,France → Italy → India → Egypt → Austria → Greece → Spain → Palestine → Syria → Croatia → Cyprus,France → Italy → Egypt → Greece → Spain → Palestine → Syria → Croatia → Cyprus
IE63568377,993856090101488,Een reisje naar Rome en andere voorname steden van Italië in 1870,IE63568377/REP63568378/FL63568479_KULGB033416_00000101.jpg,101,frontispice,0.2929830551147461,Italy,37,64,True,book_destination,Italy,France → Italy → India → Egypt → Austria → Greece → Spain → Palestine → Syria → Croatia → Cyprus,France → Italy → Egypt → Greece → Spain → Palestine → Syria → Croatia → Cyprus
IE63568377,993856090101488,Een reisje naar Rome en andere voorname steden van Italië in 1870,IE63568377/REP63568378/FL63568609_KULGB033416_00000231.jpg,231,title_page,0.30726146697998047,Italy,37,194,True,book_destination,Italy,France → Italy → India → Egypt → Austria → Greece → Spain → Palestine → Syria → Croatia → Cyprus,France → Italy → Egypt → Greece → Spain → Palestine → Syria → Croatia → Cyprus
IE63568377,993856090101488,Een reisje naar Rome en andere voorname steden van Italië in 1870,IE63568377/REP63568378/FL63568616_KULGB033416_00000238.jpg,238,frontispice,0.293480783700943,Italy,37,201,True,book_destination,Italy,France → Italy → India → Egypt → Austria → Greece → Spain → Palestine → Syria → Croatia → Cyprus,France → Italy → Egypt → Greece → Spain → Palestine → Syria → Croatia → Cyprus
IE63568377,993856090101488,Een reisje naar Rome en andere voorname steden van Italië in 1870,IE63568377/REP63568378/FL63568672_KULGB033416_00000294.jpg,294,frontispice,0.3065639138221741,Italy,37,257,True,book_destination,Italy,France → Italy → India → Egypt → Austria → Greece → Spain → Palestine → Syria → Croatia → Cyprus,France → Italy → Egypt → Greece → Spain → Palestine → Syria → Croatia → Cyprus
IE63568377,993856090101488,Een reisje naar Rome en andere voorname steden van Italië in 1870,IE63568377/REP63568378/FL63568677_KULGB033416_00000299.jpg,299,frontispice,0.29577285051345825,Italy,37,262,True,book_destination,Italy,France → Italy → India → Egypt → Austria → Greece → Spain → Palestine → Syria → Croatia → Cyprus,France → Italy → Egypt → Greece → Spain → Palestine → Syria → Croatia → Cyprus
IE63568377,993856090101488,Een reisje naar Rome en andere voorname steden van Italië in 1870,IE63568377/REP63568378/FL63568688_KULGB033416_00000310.jpg,310,animal,0.15452757477760315,Italy,37,273,True,book_destination,Italy,France → Italy → India → Egypt → Austria → Greece → Spain → Palestine → Syria → Croatia → Cyprus,France → Italy → Egypt → Greece → Spain → Palestine → Syria → Croatia → Cyprus
IE63568377,993856090101488,Een reisje naar Rome en andere voorname steden van Italië in 1870,IE63568377/REP63568378/FL63568689_KULGB033416_00000311.jpg,311,botanical,0.15730172395706177,Italy,37,274,True,book_destination,Italy,France → Italy → India → Egypt → Austria → Greece → Spain → Palestine → Syria → Croatia → Cyprus,France → Italy → Egypt → Greece → Spain → Palestine → Syria → Croatia → Cyprus
IE63568377,993856090101488,Een reisje naar Rome en andere voorname steden van Italië in 1870,IE63568377/REP63568378/FL63568690_KULGB033416_00000312.jpg,312,woodcut,0.26038870215415955,Italy,37,275,True,book_destination,Italy,France → Italy → India → Egypt → Austria → Greece → Spain → Palestine → Syria → Croatia → Cyprus,France → Italy → Egypt → Greece → Spain → Palestine → Syria → Croatia → Cyprus
IE63463877,994682630101488,"La guida de forestieri Curiosi di vedere, e di riconoscere le cose più memorabili di Pozzoli ...",IE63463877/REP63463878/FL63463884_KULGB038271_00000006.jpg,6,frontispice,0.3161539137363434,Italy,269,263,True,book_destination,Italy,France → Austria → China → Syria → Italy → Lebanon → India → Palestine → Malta,France → Syria → Italy → Lebanon → Palestine → Malta
IE63463877,994682630101488,"La guida de forestieri Curiosi di vedere, e di riconoscere le cose più memorabili di Pozzoli ...",IE63463877/REP63463878/FL63463886_KULGB038271_00000008.jpg,8,title_page,0.2848004400730133,Italy,269,261,True,book_destination,Italy,France → Austria → China → Syria → Italy → Lebanon → India → Palestine → Malta,France → Syria → Italy → Lebanon → Palestine → Malta
IE63463877,994682630101488,"La guida de forestieri Curiosi di vedere, e di riconoscere le cose più memorabili di Pozzoli ...",IE63463877/REP63463878/FL63463887_KULGB038271_00000009.jpg,9,title_page,0.2795180380344391,Italy,269,260,True,book_destination,Italy,France → Austria → China → Syria → Italy → Lebanon → India → Palestine → Malta,France → Syria → Italy → Lebanon → Palestine → Malta
IE63463877,994682630101488,"La guida de forestieri Curiosi di vedere, e di riconoscere le cose più memorabili di Pozzoli ...",IE63463877/REP63463878/FL63463898_KULGB038271_00000020.jpg,20,title_page,0.2853628396987915,Italy,269,249,True,book_destination,Italy,France → Austria → China → Syria → Italy → Lebanon → India → Palestine → Malta,France → Syria → Italy → Lebanon → Palestine → Malta
IE63463877,994682630101488,"La guida de forestieri Curiosi di vedere, e di riconoscere le cose più memorabili di Pozzoli ...",IE63463877/REP63463878/FL63463900_KULGB038271_00000022.jpg,22,frontispice,0.2973198890686035,Italy,269,247,True,book_destination,Italy,France → Austria → China → Syria → Italy → Lebanon → India → Palestine → Malta,France → Syria → Italy → Lebanon → Palestine → Malta
IE63463877,994682630101488,"La guida de forestieri Curiosi di vedere, e di riconoscere le cose più memorabili di Pozzoli ...",IE63463877/REP63463878/FL63463903_KULGB038271_00000025.jpg,25,seascape,0.2923641800880432,Italy,269,244,True,book_destination,Italy,France → Austria → China → Syria → Italy → Lebanon → India → Palestine → Malta,France → Syria → Italy → Lebanon → Palestine → Malta
IE63463877,994682630101488,"La guida de forestieri Curiosi di vedere, e di riconoscere le cose più memorabili di Pozzoli ...",IE63463877/REP63463878/FL63463914_KULGB038271_00000036.jpg,36,woodcut,0.3165448009967804,Italy,269,233,True,book_destination,Italy,France → Austria → China → Syria → Italy → Lebanon → India → Palestine → Malta,France → Syria → Italy → Lebanon → Palestine → Malta
IE63463877,994682630101488,"La guida de forestieri Curiosi di vedere, e di riconoscere le cose più memorabili di Pozzoli ...",IE63463877/REP63463878/FL63463916_KULGB038271_00000038.jpg,38,seascape,0.3022565245628357,Italy,269,231,True,book_destination,Italy,France → Austria → China → Syria → Italy → Lebanon → India → Palestine → Malta,France → Syria → Italy → Lebanon → Palestine → Malta
IE63463877,994682630101488,"La guida de forestieri Curiosi di vedere, e di riconoscere le cose più memorabili di Pozzoli ...",IE63463877/REP63463878/FL63463921_KULGB038271_00000043.jpg,43,folded_leaflet,0.2919197976589203,Italy,269,226,True,book_destination,Italy,France → Austria → China → Syria → Italy → Lebanon → India → Palestine → Malta,France → Syria → Italy → Lebanon → Palestine → Malta
IE63463877,994682630101488,"La guida de forestieri Curiosi di vedere, e di riconoscere le cose più memorabili di Pozzoli ...",IE63463877/REP63463878/FL63463931_KULGB038271_00000053.jpg,53,landscape,0.3071022927761078,Italy,269,216,True,book_destination,Italy,France → Austria → China → Syria → Italy → Lebanon → India → Palestine → Malta,France → Syria → Italy → Lebanon → Palestine → Malta
IE63463877,994682630101488,"La guida de forestieri Curiosi di vedere, e di riconoscere le cose più memorabili di Pozzoli ...",IE63463877/REP63463878/FL63463938_KULGB038271_00000060.jpg,60,frontispice,0.3094331622123718,Italy,269,209,True,book_destination,Italy,France → Austria → China → Syria → Italy → Lebanon → India → Palestine → Malta,France → Syria → Italy → Lebanon → Palestine → Malta
IE63463877,994682630101488,"La guida de forestieri Curiosi di vedere, e di riconoscere le cose più memorabili di Pozzoli ...",IE63463877/REP63463878/FL63463957_KULGB038271_00000079.jpg,79,plan,0.28976061940193176,Italy,269,190,True,book_destination,Italy,France → Austria → China → Syria → Italy → Lebanon → India → Palestine → Malta,France → Syria → Italy → Lebanon → Palestine → Malta
IE63463877,994682630101488,"La guida de forestieri Curiosi di vedere, e di riconoscere le cose più memorabili di Pozzoli ...",IE63463877/REP63463878/FL63463989_KULGB038271_00000111.jpg,111,frontispice,0.28877711296081543,Italy,269,158,True,book_destination,Italy,France → Austria → China → Syria → Italy → Lebanon → India → Palestine → Malta,France → Syria → Italy → Lebanon → Palestine → Malta
IE63463877,994682630101488,"La guida de forestieri Curiosi di vedere, e di riconoscere le cose più memorabili di Pozzoli ...",IE63463877/REP63463878/FL63464002_KULGB038271_00000124.jpg,124,seascape,0.29369479417800903,Italy,269,145,True,book_destination,Italy,France → Austria → China → Syria → Italy → Lebanon → India → Palestine → Malta,France → Syria → Italy → Lebanon → Palestine → Malta
IE63463877,994682630101488,"La guida de forestieri Curiosi di vedere, e di riconoscere le cose più memorabili di Pozzoli ...",IE63463877/REP63463878/FL63464013_KULGB038271_00000135.jpg,135,plan,0.2698381841182709,Italy,269,134,True,book_destination,Italy,France → Austria → China → Syria → Italy → Lebanon → India → Palestine → Malta,France → Syria → Italy → Lebanon → Palestine → Malta
IE63463877,994682630101488,"La guida de forestieri Curiosi di vedere, e di riconoscere le cose più memorabili di Pozzoli ...",IE63463877/REP63463878/FL63464017_KULGB038271_00000139.jpg,139,architecture,0.29041391611099243,Italy,269,130,True,book_destination,Italy,France → Austria → China → Syria → Italy → Lebanon → India → Palestine → Malta,France → Syria → Italy → Lebanon → Palestine → Malta
IE63463877,994682630101488,"La guida de forestieri Curiosi di vedere, e di riconoscere le cose più memorabili di Pozzoli ...",IE63463877/REP63463878/FL63464021_KULGB038271_00000143.jpg,143,seascape,0.29980719089508057,Italy,269,126,True,book_destination,Italy,France → Austria → China → Syria → Italy → Lebanon → India → Palestine → Malta,France → Syria → Italy → Lebanon → Palestine → Malta
IE63463877,994682630101488,"La guida de forestieri Curiosi di vedere, e di riconoscere le cose più memorabili di Pozzoli ...",IE63463877/REP63463878/FL63464030_KULGB038271_00000152.jpg,152,frontispice,0.27232712507247925,Italy,269,117,True,book_destination,Italy,France → Austria → China → Syria → Italy → Lebanon → India → Palestine → Malta,France → Syria → Italy → Lebanon → Palestine → Malta
IE63463877,994682630101488,"La guida de forestieri Curiosi di vedere, e di riconoscere le cose più memorabili di Pozzoli ...",IE63463877/REP63463878/FL63464056_KULGB038271_00000178.jpg,178,woodcut,0.30428242683410645,Italy,269,91,True,book_destination,Italy,France → Austria → China → Syria → Italy → Lebanon → India → Palestine → Malta,France → Syria → Italy → Lebanon → Palestine → Malta
IE63463877,994682630101488,"La guida de forestieri Curiosi di vedere, e di riconoscere le cose più memorabili di Pozzoli ...",IE63463877/REP63463878/FL63464070_KULGB038271_00000192.jpg,192,frontispice,0.2913685142993927,Italy,269,77,True,book_destination,Italy,France → Austria → China → Syria → Italy → Lebanon → India → Palestine → Malta,France → Syria → Italy → Lebanon → Palestine → Malta
IE63463877,994682630101488,"La guida de forestieri Curiosi di vedere, e di riconoscere le cose più memorabili di Pozzoli ...",IE63463877/REP63463878/FL63464073_KULGB038271_00000195.jpg,195,engraving,0.28255194425582886,Italy,269,74,True,book_destination,Italy,France → Austria → China → Syria → Italy → Lebanon → India → Palestine → Malta,France → Syria → Italy → Lebanon → Palestine → Malta
